,gene_id,gene_ontology
2139,PSPTO_RS22970,sulfur compound metabolic process
2140,PSPTO_RS22960,molecular_function
2141,PSPTO_RS22960,cellular_component
2142,PSPTO_RS22960,biological_process
2143,PSPTO_RS22955,molecular_function
2144,PSPTO_RS22955,cellular_component
2145,PSPTO_RS22955,biological_process
2149,PSPTO_RS22310,DNA-binding transcription factor activity
2150,PSPTO_RS22310,"regulation of transcription, DNA-templated"
2151,PSPTO_RS22295,molecular_function
2152,PSPTO_RS22295,cellular_component
2153,PSPTO_RS22295,biological_process
2154,PSPTO_RS22285,molecular_function
2155,PSPTO_RS29850,molecular_function
2156,PSPTO_RS29850,cellular_component
2157,PSPTO_RS29850,biological_process
2158,PSPTO_RS04675,molecular_function
2159,PSPTO_RS04675,cellular_component
2160,PSPTO_RS04675,biological_process
2161,PSPTO_RS04665,molecular_function
2162,PSPTO_RS04665,biological_process
2163,PSPTO_RS04660,molecular_function
2164,PSPTO_RS04660,cellular_component
2165,PSPTO_RS04660,biological_process
2166,PSPTO_RS04655,molecular_function
2167,PSPTO_RS22805,molecular_function
2168,PSPTO_RS22805,cellular_component
2169,PSPTO_RS22805,biological_process
2173,PSPTO_RS04605,molecular_function
2174,PSPTO_RS04605,biological_process
2175,PSPTO_RS22240,molecular_function
2176,PSPTO_RS22240,cellular_component
2177,PSPTO_RS22240,biological_process
2178,PSPTO_RS22235,molecular_function
2179,PSPTO_RS22235,cellular_component
2180,PSPTO_RS22235,biological_process
2181,PSPTO_RS22225,molecular_function
2182,PSPTO_RS22225,cellular_component
2183,PSPTO_RS22225,biological_process
2184,PSPTO_RS04555,molecular_function
2185,PSPTO_RS04555,cellular_component
2186,PSPTO_RS04555,biological_process
2187,PSPTO_RS04545,molecular_function
2188,PSPTO_RS04545,cellular_component
2189,PSPTO_RS04545,biological_process
2190,PSPTO_RS04540,molecular_function
2191,PSPTO_RS04540,biological_process
2192,PSPTO_RS04525,molecular_function
2193,PSPTO_RS04525,cellular_component
2194,PSPTO_RS04525,biological_process
2195,PSPTO_RS22200,molecular_function
2196,PSPTO_RS22200,biological_process
2197,PSPTO_RS22195,molecular_function
2198,PSPTO_RS22195,cellular_component
2199,PSPTO_RS22195,biological_process
2200,PSPTO_RS28070,molecular_function
2201,PSPTO_RS28070,cellular_component
2202,PSPTO_RS28070,biological_process
2203,PSPTO_RS07215,protein secretion by the type III secretion system
2204,PSPTO_RS04505,molecular_function
2205,PSPTO_RS04505,cellular_component
2206,PSPTO_RS04505,biological_process
2207,PSPTO_RS04500,molecular_function
2208,PSPTO_RS04500,cellular_component
2209,PSPTO_RS04500,biological_process
2210,PSPTO_RS04495,molecular_function
2211,PSPTO_RS04495,cellular_component
2212,PSPTO_RS04495,biological_process
2213,PSPTO_RS04490,molecular_function
2214,PSPTO_RS04490,cellular_component
2215,PSPTO_RS04490,biological_process
2216,PSPTO_RS22155,molecular_function
2217,PSPTO_RS22155,cellular_component
2218,PSPTO_RS22155,biological_process
2219,PSPTO_RS22120,molecular_function
2220,PSPTO_RS22120,biological_process
2221,PSPTO_RS04360,molecular_function
2222,PSPTO_RS04360,cellular_component
2223,PSPTO_RS04360,biological_process
2224,PSPTO_RS04355,protein histidine kinase activity
2225,PSPTO_RS22030,biological_process
2226,PSPTO_RS04325,molecular_function
2227,PSPTO_RS04325,cellular_component
2228,PSPTO_RS04325,biological_process
2229,PSPTO_RS21995,molecular_function
2230,PSPTO_RS21995,cellular_component
2231,PSPTO_RS21995,biological_process
2232,PSPTO_RS21990,molecular_function
2233,PSPTO_RS21990,cellular_component
2234,PSPTO_RS21990,biological_process
2235,PSPTO_RS21975,molecular_function
2236,PSPTO_RS21975,cellular_component
2237,PSPTO_RS21975,biological_process
2238,PSPTO_RS21970,molecular_function
2239,PSPTO_RS21970,cellular_component
2240,PSPTO_RS21970,biological_process
2241,PSPTO_RS21955,ATPase-coupled transmembrane transporter activity
2242,PSPTO_RS21950,molecular_function
2243,PSPTO_RS21950,biological_process
2244,PSPTO_RS21940,molecular_function
2245,PSPTO_RS21940,biological_process
2249,PSPTO_RS21900,molecular_function
2250,PSPTO_RS21900,cellular_component
2251,PSPTO_RS21900,biological_process
2252,PSPTO_RS21895,molecular_function
2253,PSPTO_RS21895,cellular_component
2254,PSPTO_RS21895,biological_process
2255,PSPTO_RS21880,"regulation of transcription, DNA-templated"
2256,PSPTO_RS21880,sigma factor antagonist activity
2257,PSPTO_RS21820,molecular_function
2258,PSPTO_RS21820,biological_process
2259,PSPTO_RS21805,molecular_function
2260,PSPTO_RS21805,biological_process
2261,PSPTO_RS21800,molecular_function
2262,PSPTO_RS21800,cellular_component
2263,PSPTO_RS21800,biological_process
2264,PSPTO_RS04050,molecular_function
2265,PSPTO_RS04050,cellular_component
2266,PSPTO_RS04050,biological_process
2267,PSPTO_RS21750,molecular_function
2268,PSPTO_RS21750,cellular_component
2269,PSPTO_RS21750,biological_process
2273,PSPTO_RS21735,molecular_function
2274,PSPTO_RS21720,molecular_function
2275,PSPTO_RS21720,cellular_component
2276,PSPTO_RS21720,biological_process
2280,PSPTO_RS21695,molecular_function
2281,PSPTO_RS21695,cellular_component
2282,PSPTO_RS21695,biological_process
2283,PSPTO_RS21690,molecular_function
2284,PSPTO_RS21690,biological_process
2285,PSPTO_RS03950,molecular_function
2286,PSPTO_RS03935,molecular_function
2287,PSPTO_RS03935,biological_process
2288,PSPTO_RS03925,molecular_function
2289,PSPTO_RS03925,cellular_component
2290,PSPTO_RS03925,biological_process
2291,PSPTO_RS21640,amino acid transport
2292,PSPTO_RS21640,ATPase-coupled amino acid transmembrane transporter activity
2293,PSPTO_RS03900,molecular_function
2294,PSPTO_RS03900,cellular_component
2295,PSPTO_RS03900,biological_process
2296,PSPTO_RS21600,glycerol kinase activity
2297,PSPTO_RS21600,glycerol metabolic process
2298,PSPTO_RS21590,molecular_function
2299,PSPTO_RS21590,biological_process
2300,PSPTO_RS03875,molecular_function
2301,PSPTO_RS03875,biological_process
2302,PSPTO_RS21575,molecular_function
2303,PSPTO_RS21575,cellular_component
2304,PSPTO_RS21575,biological_process
2305,PSPTO_RS03860,molecular_function
2306,PSPTO_RS03860,biological_process
2307,PSPTO_RS21565,molecular_function
2308,PSPTO_RS21565,biological_process
2309,PSPTO_RS03795,molecular_function
2310,PSPTO_RS03795,cellular_component
2311,PSPTO_RS03795,biological_process
2312,PSPTO_RS03790,molecular_function
2313,PSPTO_RS03790,cellular_component
2314,PSPTO_RS03790,biological_process
2315,PSPTO_RS03780,molecular_function
2316,PSPTO_RS03780,biological_process
2317,PSPTO_RS21470,molecular_function
2318,PSPTO_RS21470,cellular_component
2319,PSPTO_RS21470,biological_process
2320,PSPTO_RS21465,molecular_function
2321,PSPTO_RS21465,biological_process
2322,PSPTO_RS21455,molecular_function
2323,PSPTO_RS21455,cellular_component
2324,PSPTO_RS21455,biological_process
2325,PSPTO_RS20845,molecular_function
2326,PSPTO_RS20845,cellular_component
2327,PSPTO_RS20845,biological_process
2328,PSPTO_RS20835,molecular_function
2329,PSPTO_RS20835,cellular_component
2330,PSPTO_RS20835,biological_process
2331,PSPTO_RS20830,molecular_function
2332,PSPTO_RS20830,cellular_component
2333,PSPTO_RS20830,biological_process
2334,PSPTO_RS20825,molecular_function
2335,PSPTO_RS20825,cellular_component
2336,PSPTO_RS20825,biological_process
2337,PSPTO_RS03745,molecular_function
2338,PSPTO_RS03745,cellular_component
2339,PSPTO_RS03745,biological_process
2340,PSPTO_RS20775,structural molecule activity
2341,PSPTO_RS20775,viral process
2342,PSPTO_RS21410,molecular_function
2343,PSPTO_RS21410,cellular_component
2344,PSPTO_RS21410,biological_process
2345,PSPTO_RS21395,molecular_function
2346,PSPTO_RS21395,cellular_component
2347,PSPTO_RS21395,biological_process
2348,PSPTO_RS21370,molecular_function
2349,PSPTO_RS21370,cellular_component
2350,PSPTO_RS21370,biological_process
2354,PSPTO_RS03640,molecular_function
2355,PSPTO_RS03640,biological_process
2356,PSPTO_RS20620,molecular_function
2357,PSPTO_RS20620,cellular_component
2358,PSPTO_RS20620,biological_process
2359,PSPTO_RS03625,molecular_function
2360,PSPTO_RS03625,cellular_component
2361,PSPTO_RS03625,biological_process
2362,PSPTO_RS03615,molecular_function
2363,PSPTO_RS03615,cellular_component
2364,PSPTO_RS03615,biological_process
2365,PSPTO_RS03600,molecular_function
2366,PSPTO_RS03600,biological_process
2367,PSPTO_RS20570,molecular_function
2368,PSPTO_RS20570,cellular_component
2369,PSPTO_RS20570,biological_process
2370,PSPTO_RS20565,biological_process
2371,PSPTO_RS03575,arylesterase activity
2372,PSPTO_RS03575,peroxidase activity
2373,PSPTO_RS20540,molecular_function
2374,PSPTO_RS20540,cellular_component
2375,PSPTO_RS20540,biological_process
2379,PSPTO_RS03530,molecular_function
2380,PSPTO_RS21220,helicase activity
2381,PSPTO_RS20510,molecular_function
2382,PSPTO_RS20510,cellular_component
2383,PSPTO_RS20510,biological_process
2384,PSPTO_RS20505,molecular_function
2385,PSPTO_RS20505,biological_process
2386,PSPTO_RS03495,ATPase-coupled glycerol-3-phosphate transmembrane transporter activity
2387,PSPTO_RS03495,glycerol-3-phosphate transmembrane transport
2388,PSPTO_RS20485,molecular_function
2389,PSPTO_RS20485,biological_process
2393,PSPTO_RS20440,molecular_function
2394,PSPTO_RS20440,cellular_component
2395,PSPTO_RS20440,biological_process
2396,PSPTO_RS20435,molecular_function
2397,PSPTO_RS20435,cellular_component
2398,PSPTO_RS20435,biological_process
2399,PSPTO_RS20430,molecular_function
2400,PSPTO_RS20430,cellular_component
2401,PSPTO_RS20430,biological_process
2402,PSPTO_RS20385,molecular_function
2403,PSPTO_RS20385,biological_process
2404,PSPTO_RS20380,molecular_function
2405,PSPTO_RS20380,cellular_component
2406,PSPTO_RS20380,biological_process
2407,PSPTO_RS20365,molecular_function
2408,PSPTO_RS20365,cellular_component
2409,PSPTO_RS20365,biological_process
2410,PSPTO_RS21100,molecular_function
2411,PSPTO_RS21100,cellular_component
2412,PSPTO_RS21100,biological_process
2413,PSPTO_RS20340,molecular_function
2414,PSPTO_RS20340,cellular_component
2415,PSPTO_RS20340,biological_process
2416,PSPTO_RS21080,molecular_function
2417,PSPTO_RS20320,molecular_function
2418,PSPTO_RS20320,biological_process
2419,PSPTO_RS21060,biological_process
2420,PSPTO_RS20285,molecular_function
2421,PSPTO_RS20285,cellular_component
2422,PSPTO_RS20285,biological_process
2423,PSPTO_RS20270,molecular_function
2424,PSPTO_RS20270,cellular_component
2425,PSPTO_RS20270,biological_process
2426,PSPTO_RS21010,molecular_function
2427,PSPTO_RS21010,cellular_component
2428,PSPTO_RS21010,biological_process
2429,PSPTO_RS20245,molecular_function
2430,PSPTO_RS20245,cellular_component
2431,PSPTO_RS20245,biological_process
2435,PSPTO_RS20995,molecular_function
2436,PSPTO_RS20995,cellular_component
2437,PSPTO_RS20995,biological_process
2438,PSPTO_RS20985,molecular_function
2439,PSPTO_RS20985,cellular_component
2440,PSPTO_RS20985,biological_process
2441,PSPTO_RS20975,molecular_function
2442,PSPTO_RS20975,cellular_component
2443,PSPTO_RS20975,biological_process
2444,PSPTO_RS20970,molecular_function
2445,PSPTO_RS20970,cellular_component
2446,PSPTO_RS20970,biological_process
2447,PSPTO_RS03225,molecular_function
2448,PSPTO_RS03175,molecular_function
2449,PSPTO_RS03175,cellular_component
2450,PSPTO_RS03175,biological_process
2451,PSPTO_RS03170,molecular_function
2452,PSPTO_RS03170,biological_process
2453,PSPTO_RS03145,molecular_function
2454,PSPTO_RS03145,biological_process
2458,PSPTO_RS20190,molecular_function
2459,PSPTO_RS20190,biological_process
2460,PSPTO_RS20175,molecular_function
2461,PSPTO_RS20175,cellular_component
2462,PSPTO_RS20175,biological_process
2463,PSPTO_RS20155,molecular_function
2464,PSPTO_RS20155,cellular_component
2465,PSPTO_RS20155,biological_process
2466,PSPTO_RS20095,molecular_function
2467,PSPTO_RS20095,cellular_component
2468,PSPTO_RS20095,biological_process
2469,PSPTO_RS20080,aminopeptidase activity
2470,PSPTO_RS20080,proteolysis
2471,PSPTO_RS20080,zinc ion binding
2472,PSPTO_RS20070,molecular_function
2473,PSPTO_RS20030,molecular_function
2474,PSPTO_RS20030,cellular_component
2475,PSPTO_RS20030,biological_process
2476,PSPTO_RS20010,molecular_function
2477,PSPTO_RS19990,molecular_function
2478,PSPTO_RS19990,cellular_component
2479,PSPTO_RS19990,biological_process
2480,PSPTO_RS19965,molecular_function
2481,PSPTO_RS19965,cellular_component
2482,PSPTO_RS19965,biological_process
2483,PSPTO_RS19920,molecular_function
2484,PSPTO_RS19920,cellular_component
2485,PSPTO_RS19920,biological_process
2486,PSPTO_RS19885,molecular_function
2487,PSPTO_RS19880,molecular_function
2488,PSPTO_RS19880,cellular_component
2489,PSPTO_RS19880,biological_process
2490,PSPTO_RS19840,molecular_function
2491,PSPTO_RS19840,cellular_component
2492,PSPTO_RS19840,biological_process
2493,PSPTO_RS19830,DNA-directed DNA polymerase activity
2494,PSPTO_RS19830,DNA replication
2495,PSPTO_RS19830,DNA polymerase III complex
2496,PSPTO_RS19805,molecular_function
2497,PSPTO_RS19805,biological_process
2498,PSPTO_RS19765,molecular_function
2499,PSPTO_RS19765,biological_process
2500,PSPTO_RS19695,"2,4-dienoyl-CoA reductase (NADPH) activity"
2501,PSPTO_RS19695,fatty acid catabolic process
2502,PSPTO_RS19665,molecular_function
2503,PSPTO_RS19665,cellular_component
2504,PSPTO_RS19665,biological_process
2505,PSPTO_RS19655,molecular_function
2506,PSPTO_RS19655,cellular_component
2507,PSPTO_RS19655,biological_process
2508,PSPTO_RS19630,molecular_function
2509,PSPTO_RS19630,cellular_component
2510,PSPTO_RS19630,biological_process
2511,PSPTO_RS19615,molecular_function
2512,PSPTO_RS19615,cellular_component
2513,PSPTO_RS19615,biological_process
2514,PSPTO_RS19595,molecular_function
2515,PSPTO_RS19595,cellular_component
2516,PSPTO_RS19595,biological_process
2517,PSPTO_RS19590,molecular_function
2518,PSPTO_RS19590,cellular_component
2519,PSPTO_RS19590,biological_process
2520,PSPTO_RS19585,molecular_function
2521,PSPTO_RS19585,cellular_component
2522,PSPTO_RS19585,biological_process
2523,PSPTO_RS19575,molecular_function
2524,PSPTO_RS19575,cellular_component
2525,PSPTO_RS19575,biological_process
2526,PSPTO_RS19565,molecular_function
2527,PSPTO_RS19565,biological_process
2531,PSPTO_RS19550,molecular_function
2532,PSPTO_RS19550,cellular_component
2533,PSPTO_RS19550,biological_process
2534,PSPTO_RS19530,molecular_function
2535,PSPTO_RS19530,cellular_component
2536,PSPTO_RS19530,biological_process
2537,PSPTO_RS19465,molecular_function
2538,PSPTO_RS19465,cellular_component
2539,PSPTO_RS19465,biological_process
2540,PSPTO_RS18805,molecular_function
2541,PSPTO_RS19420,molecular_function
2542,PSPTO_RS19420,biological_process
2543,PSPTO_RS18745,molecular_function
2544,PSPTO_RS18745,biological_process
2545,PSPTO_RS19395,molecular_function
2546,PSPTO_RS19395,cellular_component
2547,PSPTO_RS19395,biological_process
2548,PSPTO_RS18695,molecular_function
2549,PSPTO_RS18695,biological_process
2550,PSPTO_RS18675,molecular_function
2551,PSPTO_RS18675,cellular_component
2552,PSPTO_RS18675,biological_process
2553,PSPTO_RS18640,molecular_function
2554,PSPTO_RS18640,cellular_component
2555,PSPTO_RS18640,biological_process
2556,PSPTO_RS18620,molecular_function
2557,PSPTO_RS18620,cellular_component
2558,PSPTO_RS18620,biological_process
2559,PSPTO_RS19325,molecular_function
2560,PSPTO_RS19325,cellular_component
2561,PSPTO_RS19325,biological_process
2562,PSPTO_RS18595,molecular_function
2563,PSPTO_RS18595,cellular_component
2564,PSPTO_RS18595,biological_process
2565,PSPTO_RS19285,molecular_function
2566,PSPTO_RS19285,cellular_component
2567,PSPTO_RS19285,biological_process
2568,PSPTO_RS19275,molecular_function
2569,PSPTO_RS19275,biological_process
2570,PSPTO_RS18545,molecular_function
2571,PSPTO_RS18545,biological_process
2572,PSPTO_RS19220,membrane
2573,PSPTO_RS19220,ATPase-coupled transmembrane transporter activity
2574,PSPTO_RS18515,molecular_function
2575,PSPTO_RS18515,cellular_component
2576,PSPTO_RS18515,biological_process
2577,PSPTO_RS18480,molecular_function
2578,PSPTO_RS18480,cellular_component
2579,PSPTO_RS18480,biological_process
2580,PSPTO_RS18465,molecular_function
2581,PSPTO_RS18465,cellular_component
2582,PSPTO_RS18465,biological_process
2589,PSPTO_RS19095,molecular_function
2590,PSPTO_RS19095,cellular_component
2591,PSPTO_RS19095,biological_process
2592,PSPTO_RS18410,molecular_function
2593,PSPTO_RS18410,cellular_component
2594,PSPTO_RS18410,biological_process
2595,PSPTO_RS19080,molecular_function
2596,PSPTO_RS19080,cellular_component
2597,PSPTO_RS19080,biological_process
2598,PSPTO_RS18395,molecular_function
2599,PSPTO_RS18395,biological_process
2600,PSPTO_RS19065,molecular_function
2601,PSPTO_RS19065,biological_process
2605,PSPTO_RS19040,molecular_function
2606,PSPTO_RS19040,cellular_component
2607,PSPTO_RS19040,biological_process
2608,PSPTO_RS19035,molecular_function
2609,PSPTO_RS19035,cellular_component
2610,PSPTO_RS19035,biological_process
2611,PSPTO_RS29935,molecular_function
2612,PSPTO_RS29935,cellular_component
2613,PSPTO_RS29935,biological_process
2614,PSPTO_RS18330,molecular_function
2615,PSPTO_RS18330,cellular_component
2616,PSPTO_RS18330,biological_process
2617,PSPTO_RS18975,allantoicase activity
2618,PSPTO_RS18975,purine nucleobase catabolic process
2619,PSPTO_RS18970,molecular_function
2620,PSPTO_RS18970,cellular_component
2621,PSPTO_RS18970,biological_process
2622,PSPTO_RS18960,molecular_function
2623,PSPTO_RS18960,cellular_component
2624,PSPTO_RS18960,biological_process
2625,PSPTO_RS18265,molecular_function
2626,PSPTO_RS18265,biological_process
2627,PSPTO_RS18900,molecular_function
2628,PSPTO_RS18900,cellular_component
2629,PSPTO_RS18900,biological_process
2630,PSPTO_RS18815,molecular_function
2631,PSPTO_RS18815,cellular_component
2632,PSPTO_RS18815,biological_process
2633,PSPTO_RS18185,3-hydroxyacyl-CoA dehydrogenase activity
2634,PSPTO_RS18185,dodecenoyl-CoA delta-isomerase activity
2635,PSPTO_RS18185,enoyl-CoA hydratase activity
2636,PSPTO_RS18185,3-hydroxybutyryl-CoA epimerase activity
2637,PSPTO_RS18185,fatty acid catabolic process
2638,PSPTO_RS18165,molecular_function
